id,Lng,Lat,Cid,tradeTime,followers,totalPrice,price,square,livingRoom,drawingRoom,kitchen,bathRoom,floor,buildingType,constructionTime,renovationCondition,buildingStructure,elevator,fiveYearsProperty,subway,district
101091413060,116.448075,39.984467,1111027380101,2016-08-18,71,1180,92484,127.59,3,2,1,2,25,3,2011,4,6,1,0,1,7
101091413586,116.328627,39.979037,1111027382321,2017-01-18,146,700,95368,73.4,3,1,1,1,6,4,1988,4,2,0,1,1,8
101091414582,116.345466,40.008394,1111027375266,2016-08-23,39,625,52566,118.9,2,2,1,2,19,3,2010,4,6,1,0,1,8
101091416148,116.435471,40.109315,1111046362161,2016-07-07,42,348,20000,174,4,2,1,2,6,4,1998,4,4,0,1,0,6
101091417011,116.469302,39.929539,1111027379876,2016-08-30,107,350,57406,60.97,2,1,1,1,15,3,1985,3,6,1,0,1,7
101091419324,116.279401,40.032119,1111027379439,2016-07-14,44,406,51328,79.1,2,1,1,1,6,4,2000,3,2,0,1,0,8
101091419868,116.461647,39.99938,1111027378510,2016-08-29,57,305,47746,63.88,2,1,1,1,5,4,1988,3,2,0,0,0,7
101091419929,116.188935,40.054103,1111027379217,2016-08-29,43,297.5,31649,94,2,1,1,1,10,1,2012,4,6,1,0,0,8
101091420591,116.441502,39.872065,1111027374184,2016-07-25,52,519,33922,153,3,2,2,2,25,1,1990,4,6,1,0,1,2
101091420660,116.411493,40.000186,1111027375457,2016-08-20,45,723,49949,144.75,3,2,1,2,15,3,1990,4,6,1,0,0,7
101091422015,116.461826,39.898733,1111027374687,2016-09-07,34,503,65198,77.15,2,1,1,1,18,1,1998,3,6,0,1,1,7
101091422653,116.389739,39.890281,1111027379983,2016-08-18,41,575,93847,61.27,1,0,1,1,16,1,2004,3,6,1,1,1,10
101091422821,116.415742,40.077796,1111027380053,2016-07-07,31,254,27573,92.12,2,1,1,1,32,1,2003,3,6,1,0,1,6
101091423924,116.4388,40.054941,1111027375158,2016-07-31,39,1195,55936,213.64,4,2,1,2,27,4,2010,4,6,1,1,1,7
101091424237,116.319894,39.918185,1111027382161,2016-09-21,9,2550,65722,388,4,2,2,5,23,3,2006,4,6,1,0,1,8
101091424420,116.446995,39.961109,1111027382558,2016-10-19,92,666,56441,118,3,2,1,2,6,4,1993,4,2,0,0,0,7
101091424824,116.21005,39.919736,1111027375873,2016-11-25,342,280,46761,59.88,2,1,1,1,6,4,1989,4,2,0,0,0,9
101091425096,116.194945,39.777521,1111062781766,2016-07-10,45,200,26316,76,2,1,1,1,18,4,2014,4,6,0,0,0,5
101091429523,116.356894,39.911427,1111027382684,2016-06-29,32,600,98361,61,2,1,1,1,6,4,1988,4,2,0,0,1,10
101091431131,116.425063,40.044097,1111027378336,2016-09-14,50,150,35461,42.3,1,0,1,1,20,3,2011,3,6,1,0,1,7
101091431352,116.560215,40.093,1111027377441,2016-06-17,114,253,34190,74,2,2,1,1,11,3,2008,1,6,1,1,1,13
101091432538,116.455768,39.903511,1111027376323,2016-08-23,14,516,73715,70,1,1,1,1,9,4,2004,3,6,1,1,1,7
101091433449,116.52013,39.936383,1111027374971,2016-07-15,47,650,51526,126.15,3,2,1,2,18,3,2006,4,6,1,1,0,7
101091434834,116.421128,40.068301,1111027377809,2016-12-26,6,133,22658,58.7,1,0,1,1,10,3,2008,4,6,1,0,1,6
101091435461,116.440069,39.902423,1111027374222,2016-09-10,43,972,110530,87.94,2,2,1,1,9,4,2003,4,6,1,0,1,1
101091435708,116.461699,39.887384,1111027377364,2016-08-10,43,320,50268,63.66,2,1,1,1,18,1,1992,4,6,1,1,1,7
101091435784,116.508181,39.807662,1111027374693,2016-07-13,105,136,31628,43,1,1,1,1,23,1,2008,3,6,1,1,1,3
101091436687,116.429654,40.043021,1111048258943,2016-08-09,47,400,43957,91,2,1,1,1,14,4,2014,1,6,1,0,0,7
101091436699,116.322609,40.082706,1111027375049,2016-07-12,21,357,26734,133.54,3,2,1,1,6,4,1996,4,2,0,0,0,6
101091437122,116.274354,40.170887,1111027379918,2016-06-27,35,230,31434,73.17,2,1,1,1,18,4,2008,3,6,1,1,0,6
101091438560,116.475458,39.956931,1111027374266,2016-09-21,27,545,68944,79.05,1,1,1,1,25,1,2002,4,6,1,0,1,7
101091438785,116.358279,40.012817,1111027374969,2016-06-28,21,670,49265,136,2,2,1,1,12,4,2002,3,6,1,1,1,8
101091438877,116.315445,40.074203,1111047349969,2016-07-29,7,448,39299,114,3,1,1,1,31,3,2014,1,6,1,0,0,6
101091439585,116.484121,39.925196,1111027377407,2016-08-23,125,258.5,50097,51.6,2,1,1,1,6,4,1980,3,2,0,0,1,7
101091440425,116.430848,39.869676,1111027374324,2017-02-26,39,535,70395,76,2,1,1,1,22,1,1992,3,6,1,0,0,2
101091441508,116.169365,39.937036,1111027378402,2016-08-17,108,197,31520,62.5,2,1,1,1,6,4,1999,3,2,0,0,0,9
101091441968,116.455694,39.807011,1111027381865,2016-07-23,58,486,25297,192.12,4,3,1,2,6,4,2001,3,2,0,1,0,4
101091442783,116.399018,39.978141,1111027382251,2016-11-21,165,718,97422,73.7,2,1,1,1,7,4,1995,3,2,0,1,1,10
101091442934,116.399018,39.978141,1111027382251,2016-08-31,86,648,90000,72,2,1,1,1,7,4,1995,4,2,0,0,1,10
101091442971,116.472064,39.88768,1111027378492,2016-07-04,89,340,40424,84.11,2,1,1,1,23,1,1996,4,6,1,1,1,7
101091443079,116.352035,39.916799,1111027379411,2016-07-15,16,525,85645,61.3,1,1,1,1,12,1,1995,3,6,1,1,1,10
101091443763,116.380888,39.986466,1111027375276,2016-07-27,59,460,53508,85.97,1,2,1,1,21,1,2001,4,6,1,1,1,8
101091443991,116.508281,39.915816,1111027379834,2016-08-07,602,450,39824,113,2,1,1,1,9,3,2006,4,6,1,1,1,7
101091444671,116.363131,39.883557,1111027379148,2016-10-24,50,800,59067,135.44,3,2,1,2,20,1,2001,3,6,1,0,0,10
101091445933,116.491437,39.922162,1111027381800,2016-06-25,49,596,39095,152.45,3,2,1,2,21,1,1999,4,6,1,1,0,7
101091446040,116.441502,39.872065,1111027374184,2016-06-18,5,710,39357,180.4,4,2,1,2,25,1,1998,1,6,1,1,1,2
101091446276,116.411493,40.000186,1111027375457,2016-08-30,32,858,54828,156.49,3,2,1,2,15,3,1990,3,6,1,0,0,7
101091447030,116.350909,39.745849,1111027374314,2016-07-12,14,184.8,25038,73.81,2,1,1,1,6,4,1996,3,2,0,1,0,4
101091447209,116.605035,40.051164,1111027378574,2016-06-25,27,178,26788,66.45,2,1,1,1,6,4,1994,4,2,0,0,0,7
101091447294,116.491708,40.003156,1111027379029,2016-09-01,48,1840,67014,274.57,4,2,1,3,17,3,2009,4,6,1,0,1,7
101091448021,116.565033,40.077159,1111027378223,2016-06-19,32,251.8,27978,90,3,1,1,1,6,4,2001,4,2,0,1,1,13
101091449466,116.43942,40.072066,1111027380051,2016-10-18,39,600,21990,272.86,7,2,1,2,6,4,2001,3,2,0,1,0,6
101091449569,116.448524,39.899018,1111027378129,2016-07-14,38,680,55124,123.36,2,1,1,1,21,3,2005,3,6,1,1,1,1
101091449860,116.342117,40.089417,1111027375772,2016-09-27,11,510,28109,181.44,7,2,1,2,7,4,2003,3,6,0,0,0,6
101091450571,116.427873,39.999098,1111027379264,2016-06-28,51,590,55750,105.83,2,1,1,1,24,1,2002,4,6,1,0,1,7
101091452278,116.422043,39.864667,1111027376567,2016-07-19,93,405,31798,127.37,3,2,1,2,23,1,2002,3,6,1,1,1,2
101091453674,116.486941,39.927022,1111027375157,2016-07-16,128,224,38063,58.85,2,1,1,1,6,4,1980,3,2,0,1,1,7
101091460002,116.276905,40.16981,1111027376252,2016-07-31,24,500,25219,198.27,3,2,1,2,9,4,2006,2,6,1,1,0,6
101091460314,116.328627,39.979037,1111027382321,2016-07-22,38,353,87377,40.4,1,0,1,1,6,4,1988,3,2,0,1,1,8
101091460924,116.47773,40.002156,1111027380317,2016-06-30,176,560,37165,150.68,3,2,1,2,26,1,1999,4,6,1,0,1,7
101091461217,116.428536,39.952325,1111027378739,2016-09-05,269,375,91020,41.2,1,1,1,1,6,4,1991,4,2,0,1,1,1
101091461828,116.509212,39.921449,1111027376540,2016-07-17,45,538,33483,160.68,3,2,1,2,26,1,1995,4,6,1,1,1,7
101091462581,116.424289,39.970682,1111027375345,2016-07-19,191,399,58539,68.16,1,1,1,1,16,3,2002,4,6,1,1,1,7
101091462926,116.459565,39.920863,1111027379488,2016-09-23,17,1750,66218,264.28,3,2,1,2,29,4,2002,4,6,1,0,1,7
101091463235,116.367818,39.959568,1111027377061,2016-08-28,66,820,38163,214.87,3,1,1,1,19,1,1999,3,6,1,1,0,8
101091463806,116.472175,40.017522,1111027378232,2016-07-31,115,473.8,47380,100,2,2,1,1,24,1,2000,1,6,1,1,1,7
101091464070,116.306494,39.841008,1111027381705,2016-07-13,59,280,43750,64,2,1,1,1,6,4,1990,4,6,0,1,1,2
101091464594,116.387828,39.852874,1111027377276,2016-08-13,107,290,41560,69.78,3,1,1,1,6,4,1993,4,4,0,1,1,2
101091467846,116.444483,39.956622,1111027380239,2016-08-09,41,1130,87597,129,2,1,1,2,20,1,2008,4,6,1,1,1,1
101091468013,116.529466,39.928033,1111027379804,2016-07-14,16,1280,35069,365,4,3,1,4,13,3,2008,3,6,1,0,1,7
101091468111,116.480913,39.994393,1111027380309,2016-07-10,52,325,50000,65,2,1,1,1,6,4,1987,4,6,0,1,1,7
101091468227,116.229771,39.908514,1111027377582,2016-10-23,101,339,46439,73,2,1,1,1,15,3,1995,4,6,1,1,0,9
101091468245,116.379998,40.040559,1111027374615,2016-09-05,82,523,57196,91.44,2,1,1,1,6,4,2011,4,2,0,0,0,8
101091468984,116.225476,40.226443,1111027381893,2016-08-29,12,242,28789,84.06,2,1,1,1,6,4,2008,1,6,0,1,0,6
101091469683,116.477171,39.994969,1111027380260,2016-09-07,35,560,49983,112.04,3,1,1,1,21,1,1999,4,6,1,0,1,7
101091469992,116.25739,39.93623,1111027377523,2016-09-05,96,520,53609,97,2,2,1,1,9,4,2004,4,6,1,0,0,8
101091470457,116.22946,40.228274,1111027377289,2016-08-12,42,185,20636,89.65,2,1,1,1,6,4,2002,3,2,0,0,1,6
101091471045,116.413053,39.962564,1111027378889,2016-08-30,347,468,60497,77.36,2,2,1,1,6,4,1992,3,2,0,0,1,1
101091471902,116.481447,39.937145,1111027375470,2016-08-23,51,593,59845,99.09,2,1,1,1,22,1,2003,3,6,1,1,1,7
101091472241,116.410041,39.972494,1111027375597,2016-09-06,50,378,63530,59.5,2,1,1,1,5,4,1986,4,2,0,1,1,7
101091473087,116.408697,40.010801,1111027375376,2016-06-30,14,920,50066,183.76,3,2,1,2,13,4,1999,4,6,1,1,1,7
101091473271,116.45831,39.923422,1111027379317,2016-08-16,9,326.7,58844,55.52,1,0,1,1,31,1,2008,4,6,1,0,1,7
101091473719,116.49875,39.924022,1111027376021,2016-06-23,29,305,37701,80.9,2,1,1,1,21,1,1987,3,6,1,1,0,7
101091474259,116.490032,39.993487,1111027376570,2016-07-31,16,660,57447,114.89,2,2,1,2,27,3,2008,1,6,1,0,1,7
101091476084,116.426617,39.867648,1111027377942,2016-09-05,133,283,37896,74.68,1,1,1,1,18,3,1998,3,6,1,0,1,2
101091476703,116.390095,39.974052,1111027376071,2016-08-22,40,543,82901,65.5,2,1,1,1,6,4,1980,3,2,0,0,1,10
101091477949,116.284755,39.93453,1111027376911,2016-09-30,14,190,38000,50,1,0,1,1,19,1,2009,4,6,1,0,1,8
101091478137,116.42006,39.977212,1111027376538,2016-06-27,43,290,54044,53.66,1,0,1,1,16,3,2005,4,6,1,1,1,7
101091478306,116.249025,40.218067,1111027379250,2016-07-11,41,176.5,25215,70,2,1,1,1,5,4,2002,4,2,0,1,0,6
101091478461,116.520858,39.918846,1111027377634,2016-06-28,24,293,39595,74,2,1,1,1,6,4,1995,3,2,0,0,1,7
101091478538,116.382475,40.00646,1111027382471,2016-08-17,101,551.4,47129,117,3,2,1,1,6,4,1998,3,2,0,1,1,7
101091481787,116.518854,39.939588,1111027374656,2016-06-29,25,459,48388,94.86,2,1,1,2,27,3,2006,3,6,1,0,0,7
101091482212,116.437251,39.962363,1111027382523,2016-07-19,102,200,48781,41,1,1,1,1,6,4,1985,3,2,0,0,1,7
101091484530,116.42537,40.052808,1111027376257,2016-12-27,117,424.5,55716,76.19,1,1,1,1,25,1,2006,4,6,1,0,1,7
101091484754,116.454043,39.903712,1111027379306,2016-07-27,81,525,49830,105.36,3,1,1,1,7,4,1997,3,2,0,0,1,7
101091484804,116.52013,39.936383,1111027374971,2016-07-19,17,525,60568,86.68,2,2,1,1,15,4,2008,4,6,1,1,0,7
101091485389,116.413532,39.970005,1111027375601,2016-12-16,181,377,63661,59.22,2,1,1,1,14,3,1994,3,6,1,1,0,7
101091485457,116.461949,40.003018,1111027381856,2016-06-28,192,330,39184,84.22,1,1,1,1,26,1,2004,4,6,1,1,1,7
101091485783,116.513063,39.937121,1111027381238,2016-07-18,107,295,44348,66.52,1,1,1,1,24,3,2006,3,6,1,1,0,7
101091485784,116.461138,39.955386,1111027381353,2016-07-31,24,575,68830,83.54,1,1,1,1,18,1,2009,4,6,1,1,1,7
101091487188,116.257104,39.873962,1111027380345,2016-07-13,97,283,47167,60,2,1,1,2,9,3,2011,4,6,1,0,1,2
101091487412,116.354287,40.079237,1111027378213,2016-06-22,38,350,28281,123.76,3,2,1,1,6,4,2005,4,2,0,1,0,6
101091488154,116.383881,39.909637,1111027374196,2016-11-10,57,1550,118249,131.08,3,1,1,2,16,1,2009,4,6,1,0,1,10
101091490260,116.275723,40.046164,1111041084751,2016-09-19,23,2650,60779,436.01,6,2,1,3,6,4,2011,4,6,1,0,0,8
101091490537,116.421081,39.904828,1111027381364,2016-11-26,136,910,102709,88.6,1,1,1,1,13,4,2006,4,6,1,1,1,1
101091490606,116.432809,39.96858,1111027375183,2016-10-31,27,485,78645,61.67,1,1,1,1,22,1,2000,4,6,1,0,1,7
101091491438,116.429292,40.111125,1111027378308,2016-09-29,105,449,20692,217,3,2,1,2,7,4,2002,1,2,0,0,0,6
101091492149,116.438583,39.918353,1111027374056,2016-08-29,48,537,77233,69.53,3,1,1,1,16,1,1992,3,6,1,1,1,1
101091496428,116.414708,40.012787,1111027377384,2016-09-06,131,695,40060,173.49,3,2,1,2,26,1,2003,3,6,1,1,1,7
101091496466,116.508479,39.771345,1111027377897,2016-08-27,117,180,31024,58.02,1,1,1,1,6,4,2005,4,2,0,0,0,3
101091496993,116.212774,39.767185,1111043052734,2016-07-20,10,298,33263,89.59,2,2,1,1,28,3,2011,4,6,1,0,1,5
101091499456,116.376661,40.039649,1111027374488,2016-07-31,41,525,58334,90,2,1,1,1,9,4,2005,4,6,1,1,0,8
101091500253,116.373773,39.87765,1111027375143,2016-09-29,50,694.5,75745,91.69,1,1,1,1,21,3,2011,2,6,1,0,0,10
101091500488,116.232365,40.235529,1111027380837,2016-08-14,18,209.5,26519,79,2,1,1,1,6,4,1999,4,2,0,1,0,6
101091500526,116.119651,39.934504,1111027382024,2016-12-10,92,385,38893,98.99,2,1,1,1,6,4,2008,4,2,0,1,0,12
101091501104,116.331446,40.085293,1111027374438,2016-07-14,34,310,35600,87.08,2,1,1,1,6,4,2000,4,2,0,0,0,6
101091501422,116.425063,40.044097,1111027378336,2016-07-09,9,295,51305,57.5,2,2,1,2,13,3,2011,4,6,1,0,1,7
101091501668,116.493676,40.0031,1111027379028,2016-07-31,41,580,74522,77.83,1,1,1,1,28,4,2007,3,6,1,1,0,7
101091502539,116.421401,40.034126,1111027374298,2016-09-18,99,615,53261,115.47,2,2,1,1,14,3,2000,4,6,1,0,1,7
101091503145,116.455069,39.844997,1111027382459,2016-07-13,90,348,45067,77.22,2,1,1,1,11,4,2012,4,6,1,0,1,7
101091503578,116.640545,39.911057,1111027380000,2016-11-23,46,520,50000,104,2,2,1,1,28,3,2009,4,6,1,0,1,11
101091503792,116.454135,39.850772,1111027382460,2016-06-24,86,175,36459,48,1,1,1,1,23,1,2011,4,6,1,0,1,7
101091503876,116.426734,40.066064,1111027380044,2016-07-27,27,365,21857,167,3,2,1,2,6,4,1999,3,2,0,1,0,6
101091504547,116.433425,40.01024,1111027377293,2016-06-27,75,780,52632,148.2,3,2,1,2,29,1,2003,1,6,1,1,1,7
101091504552,116.342088,39.749733,1111027378968,2016-07-18,25,225,30822,73,2,1,1,1,6,4,1992,3,2,0,0,1,4
101091504727,116.543161,40.097129,1111041170735,2016-08-16,25,1200,39216,306,3,2,1,3,15,4,2013,1,6,1,0,0,13
101091507530,116.427644,39.872632,1111027378689,2016-08-15,52,318,42685,74.5,3,1,1,1,6,4,1988,3,4,0,1,1,2
101091508064,116.456251,39.946003,1111027380668,2016-07-14,18,310,53357,58.1,1,1,1,1,17,1,1986,3,6,1,1,0,7
101091508656,116.41696,39.953572,1111027381843,2016-08-26,117,398,108803,36.58,1,1,1,1,5,4,1982,3,2,0,0,1,1
101091509794,116.470764,39.898824,1111027374681,2016-06-21,53,270,37002,72.97,2,1,1,1,18,1,1990,1,6,1,1,1,7
101091510233,116.356307,39.940207,1111027377314,2016-08-29,39,1000,56498,177,1,1,1,1,18,1,2006,4,6,0,1,1,10
101091510237,116.444857,39.954789,1111027380242,2016-06-29,52,700,70141,99.8,1,1,1,1,24,1,2006,4,6,1,1,0,1
101091510418,116.407635,39.813874,1111027378659,2016-07-13,140,130,23319,55.75,1,1,1,1,6,4,1995,3,2,0,0,0,2
101091510645,116.43942,40.072066,1111027380051,2016-08-31,40,433,16357,264.73,6,2,1,4,6,4,2001,4,2,0,0,0,6
101091510793,116.330515,39.978517,1111027379677,2016-07-31,67,445,74044,60.1,2,1,1,1,6,4,1985,1,2,0,1,1,8
101091511585,116.426375,39.880114,1111027380018,2017-04-19,265,577,89278,64.63,3,1,1,1,12,3,1970,2,2,1,0,1,1
101091511817,116.385168,39.900454,1111027376564,2016-08-18,77,649,94538,68.65,2,1,1,1,17,1,1999,3,6,1,1,1,10
101091512056,116.325385,39.984968,1111027376959,2016-09-03,45,528,104971,50.3,2,1,1,1,10,3,1982,3,6,1,0,1,8
101091512309,116.457876,39.966408,1111027373923,2016-12-09,10,1250,43520,287.23,1,0,0,0,28,3,2004,4,6,1,1,1,7
101091512488,116.429949,39.963187,1111027375202,2016-12-17,56,1388,86859,159.8,4,2,1,2,17,1,1998,4,6,1,1,1,1
101091513978,116.354191,40.035178,1111027378966,2016-08-19,6,465,52680,88.27,2,1,1,1,27,3,2012,3,6,1,0,0,8
101091514065,116.332045,40.081334,1111027377891,2016-08-24,156,270,46099,58.57,1,1,1,1,6,4,1994,1,2,0,1,0,6
101091515352,116.481564,39.933347,1111027378247,2016-08-30,98,120,22967,52.25,2,1,1,1,6,4,1983,3,2,0,1,1,7
101091516183,116.432142,39.902354,1111027380930,2016-07-11,47,455,76240,59.68,1,1,1,1,17,4,2004,1,6,1,1,1,1
101091516219,116.484508,39.93403,1111027381209,2016-08-16,45,235,52857,44.46,1,1,1,1,12,3,1994,3,6,1,1,1,7
101091518034,116.457117,39.971046,1111027379247,2016-08-09,39,298.5,52396,56.97,2,1,1,1,6,4,1986,4,2,0,1,1,7
101091519515,116.513137,39.978272,1111027377589,2016-08-31,71,580,71836,80.74,2,1,1,1,8,4,2005,4,6,1,1,0,7
101091519758,116.501958,39.882586,1111027379326,2016-07-29,19,638,47260,135,3,2,1,2,21,3,2006,4,6,1,0,1,7
101091520355,116.458792,39.845158,1111027382458,2016-06-24,19,695,49590,140.15,3,2,1,2,7,4,2009,4,6,1,1,0,7
101091520629,116.329675,39.876404,1111027378236,2016-07-03,47,495,50598,97.83,2,1,1,1,24,1,2007,4,6,1,1,0,2
101091521839,116.389264,39.886874,1111027376481,2016-07-31,22,579,80206,72.19,2,1,1,1,14,3,2003,3,6,1,1,1,10
101091523556,116.45831,39.923422,1111027379317,2016-07-08,6,600,66675,89.99,1,1,1,1,31,1,2008,4,6,1,0,1,7
101091524000,116.492587,39.892007,1111041150519,2016-06-25,24,1670,69584,240,4,2,1,3,30,4,2012,4,6,1,0,0,7
101091524326,116.283962,39.951413,1111027376511,2016-06-20,22,1500,58824,255,4,2,1,3,12,4,2003,3,6,1,1,0,8
101091524657,116.551758,39.964586,1111027375635,2016-06-29,64,550,49689,110.69,2,2,1,1,10,1,2007,4,6,1,1,0,7
101091524831,116.348786,39.799417,1111045269268,2016-07-29,93,450,46297,97.2,2,1,1,1,17,4,2011,4,6,1,0,0,4
